,Hora_Ini_E,Per_hog,Turismos,Sexo,Edad,crnt_tur,O_long,O_lat,D_long,D_lat,drive_tt,distance,original_distance,Coworking,Rem_work,walk_tt,transit_tt,Tipo_familia,Mun_Ori,Mun_Des,prediction,Mode,CO2,CO2_worst_case
10,103,2,2,1,3,1,-1.9067584149298509,43.318737228790766,-2.033693,43.256347,14.35225,43197.685,14836.686,1,0,251.31453333333332,44.866,2,67,69,2,Car,8.279556291666665,14.218490749999997
11,99,2,3,2,5,1,-1.9005227361968455,43.31222964908327,-2.033693,43.256347,16.5257,43178.03,15597.931,1,0,258.01773333333335,47.708,6,67,69,2,Car,8.275789083333331,14.948017208333331
12,99,2,3,2,3,1,-1.9023360863276304,43.31528535628448,-2.033693,43.256347,15.624666666666666,42764.345,15352.651,1,0,257.44561666666664,44.026,4,67,69,2,Car,8.196499458333331,14.71295720833333
13,103,2,2,2,3,1,-1.907977044027914,43.31216081919536,-2.033693,43.256347,15.1226,45642.315,15095.504,1,0,249.10358333333335,46.806,2,67,69,2,Car,8.748110374999998,14.466524666666665
14,100,2,2,2,5,2,-1.9006492611840464,43.31194572311819,-2.033693,43.256347,16.244733333333333,43739.979999999996,15544.371,1,0,257.42875,48.147,2,67,69,2,Car,8.383496166666664,14.896688874999997
15,103,2,2,2,3,1,-1.9047960206134904,43.31126920483012,-2.033693,43.256347,15.48675,45200.515,15241.167,1,0,251.54486666666665,47.708,2,67,69,2,Car,8.663432041666663,14.606118374999996
16,103,2,2,1,3,1,-1.9080108344615605,43.31458226296263,-2.033693,43.256347,15.1895,45919.95,15122.26,1,0,250.38123333333334,44.576,2,67,69,2,Car,8.801323749999998,14.492165833333331
17,97,1,2,2,4,1,-1.9074277684794196,43.31506977227039,-2.033693,43.256347,15.250166666666667,45798.615,15146.527,1,0,249.85466666666667,43.558,3,67,69,2,Car,8.778067875,14.515421708333331
18,99,2,3,2,3,1,-1.9053882504172168,43.29025147591379,-2.033693,43.256347,18.106316666666665,49699.385,13288.748,1,0,225.51955,53.213,4,67,69,2,Car,9.525715458333332,12.735050166666664
19,103,2,2,2,3,1,-1.9042252876633716,43.308352245667606,-2.033693,43.256347,15.262666666666666,46400.990000000005,15151.53,1,0,250.62531666666666,50.278,2,67,69,2,Car,8.893523083333331,14.520216249999997
20,99,2,3,2,5,1,-1.9029722266894908,43.31473214248491,-2.033693,43.256347,15.487933333333332,43438.329999999994,15266.666,1,0,256.46543333333335,43.318,6,67,69,2,Car,8.325679916666664,14.630554916666663
21,103,2,2,1,3,1,-1.9105662739558225,43.31569287145727,-2.033693,43.256347,15.20875,46646.435,15129.965,1,0,244.73193333333333,42.675,2,67,69,2,Car,8.940566708333332,14.499549791666665
22,100,2,2,2,5,2,-1.899516320502736,43.31287524025499,-2.033693,43.256347,16.797366666666665,42807.56999999999,15672.023,1,0,260.0866666666667,47.054,2,67,69,2,Car,8.204784249999998,15.019022041666663
23,97,1,2,1,4,1,-1.911544054290872,43.28582436693907,-2.033693,43.256347,17.30521666666667,54190.145000000004,12183.872,1,0,213.99311666666665,54.479,3,67,69,2,Car,10.386444458333331,11.676210666666664
24,103,2,2,1,3,1,-1.9064258399235607,43.317619112618544,-2.033693,43.256347,14.2681,42770.76,14809.987,1,0,252.69286666666667,44.468,2,67,69,2,Car,8.197728999999999,14.19290420833333
25,97,1,2,2,5,1,-1.9048057939857292,43.31229751805535,-2.033693,43.256347,15.518616666666667,45212.655000000006,15253.919,1,0,253.41468333333333,47.69,5,67,69,2,Car,8.665758875,14.618339041666664
26,100,2,2,2,5,2,-1.8843157432958275,43.310047316514655,-2.033693,43.256347,13.066616666666667,35539.899999999994,16652.446,1,0,280.27815,48.523,2,67,69,2,Car,6.811814166666665,15.95859408333333
27,99,2,3,2,5,1,-1.9034726102365709,43.31377371784783,-2.033693,43.256347,15.775816666666666,-217869.875,15390.657,1,30,257.20753333333334,44.567,6,67,69,2,Car,-41.75839270833332,14.749379624999996
28,97,1,2,2,5,1,-1.9042244613820547,43.31462229391806,-2.033693,43.256347,15.25555,43596.76,15204.981,1,0,254.47741666666667,44.755,5,67,69,2,Car,8.356045666666665,14.571440124999997
29,103,2,2,1,3,1,-1.8837848093670388,43.309561105374186,-2.033693,43.256347,12.969133333333334,35327.515,16611.678,1,0,279.1633,49.596,2,67,69,2,Car,6.771107041666665,15.919524749999997
30,97,1,2,2,5,1,-1.9015441128026591,43.31552428524954,-2.033693,43.256347,15.710366666666665,42397.595,15426.001,1,0,258.26823333333334,44.853,5,67,69,2,Car,8.126205708333332,14.78325095833333
31,97,1,2,2,5,1,-1.9066878496331816,43.31538714791489,-2.033693,43.256347,15.299800000000001,45092.9,15092.66,1,0,250.5609,44.18,5,67,69,2,Car,8.642805833333332,14.463799166666664
32,97,1,3,1,4,1,-1.904102130082505,43.28507845047166,-2.033693,43.256347,18.80891666666667,50457.14,13228.728,1,0,228.35521666666668,63.173,5,67,69,2,Car,9.67095183333333,12.677530999999997
33,99,2,3,2,3,1,-1.904354964084808,43.31664196736475,-2.033693,43.256347,15.759333333333332,43660.93,15406.524,1,0,256.2436,46.922,4,67,69,2,Car,8.368344916666665,14.764585499999997
34,97,1,2,2,4,1,-1.9089867411437649,43.3129556632034,-2.033693,43.256347,14.925233333333333,47390.895000000004,15016.558,1,0,249.64901666666668,47.341,3,67,69,2,Car,9.083254874999998,14.39086808333333
35,97,1,3,1,4,1,-1.892341561257225,43.30696976684494,-2.033693,43.256347,15.544483333333334,42561.61,15945.218,1,0,267.6594166666667,49.553,5,67,69,2,Car,8.157641916666666,15.280833916666664
36,97,1,2,1,4,1,-1.9010247318163056,43.31061970062997,-2.033693,43.256347,16.252916666666668,44876.845,15490.84,1,0,256.20148333333333,50.044,3,67,69,2,Car,8.601395291666666,14.84538833333333
37,103,2,2,2,3,1,-1.9101432391558892,43.31374337337467,-2.033693,43.256347,14.638883333333332,46939.26,14902.013,1,0,246.7366,44.3,2,67,69,2,Car,8.996691499999999,14.281095791666665
38,97,2,3,2,4,1,-2.0451893451837724,43.2714324427981,-2.033693,43.256347,8.323833333333333,23953.274999999998,4790.655,0,0,64.7567,22.389,2,73,69,2,Car,4.591044374999998,4.591044374999998
39,97,2,3,2,4,1,-2.039588349558443,43.2693842203815,-2.033693,43.256347,6.568433333333333,21235.19,4247.038,0,0,35.0635,26.347,2,73,69,2,Car,4.070078083333332,4.070078083333332
40,97,2,3,2,4,1,-2.05293934916184,43.28544769964985,-2.033693,43.256347,13.93035,33712.38,6742.476,0,0,90.44751666666666,46.705,2,73,69,2,Car,6.461539499999998,6.461539499999998
41,97,2,3,2,4,1,-2.0531563837301725,43.27312324498186,-2.033693,43.256347,8.723133333333333,27360.32,5472.064,0,0,64.16638333333334,24.741,2,73,69,2,Car,5.244061333333332,5.244061333333332
42,97,2,2,1,5,1,-1.9324913382764963,43.32764647220097,-2.033693,43.256347,13.56235,62313.96,13300.358,1,0,233.44123333333334,50.051,4,64,69,2,Car,11.943508999999997,12.746176416666664
43,97,2,2,1,5,1,-1.929772416318181,43.32450323169783,-2.033693,43.256347,13.9831,62411.565,13319.879,1,0,229.63085,44.964,4,64,69,2,Car,11.962216624999998,12.764884041666665
44,97,2,2,1,3,1,-1.916542595733576,43.32706737348905,-2.033693,43.256347,19.899933333333333,47516.725,17337.8,1,0,288.55081666666666,53.555,2,64,69,2,Car,9.107372291666664,16.615391666666664
45,103,2,2,2,5,2,-1.9193152615030151,43.32543850750479,-2.033693,43.256347,20.148383333333335,47512.47,17336.949,1,0,291.6646,55.919,2,64,69,2,Car,9.106556749999998,16.614576124999996
46,103,2,2,2,5,2,-1.9215470014503,43.32846272414535,-2.033693,43.256347,21.99045,49968.630000000005,17828.181,1,0,297.8972333333333,60.52,2,64,69,1,PT,2.2495360309137933,17.085340125
47,97,2,2,1,3,1,-1.9283300002391293,43.32417730472337,-2.033693,43.256347,14.334516666666667,63114.39,13460.444,1,0,231.03375,46.779,2,64,69,2,Car,12.096924749999998,12.899592166666663
48,108,2,3,2,3,1,-1.9323596142467871,43.32576114618454,-2.033693,43.256347,13.2672,61723.64,13182.294,1,0,229.81246666666667,46.297,6,64,69,2,Car,11.83036433333333,12.633031749999999
49,103,2,2,2,5,2,-1.919651683236455,43.32638919143091,-2.033693,43.256347,20.834083333333336,48426.785,17519.812,1,0,293.6623,57.36,2,64,69,1,PT,2.180123764025862,16.789819833333333
50,108,2,3,2,3,1,-1.931347172368095,43.32607081010022,-2.033693,43.256347,13.56235,62313.96,13300.358,1,0,230.1091,47.569,6,64,69,2,Car,11.943508999999997,12.746176416666664
51,97,2,2,1,3,1,-1.93832747301987,43.32634927675199,-2.033693,43.256347,12.95095,61091.07,13055.78,1,0,227.36746666666667,45.394,2,64,69,2,Car,11.709121749999998,12.511789166666665
52,108,2,3,2,3,1,-1.92904244617358,43.32401105660868,-2.033693,43.256347,13.77315,-309958.14999999997,13235.892,1,30,229.20141666666666,45.415,6,64,69,2,Car,-59.408645416666644,12.684396499999997
53,97,1,2,2,4,1,-1.9214352390042488,43.328345991111874,-2.033693,43.256347,21.659550000000003,49527.43000000001,17739.941,1,0,297.8972333333333,60.52,1,64,69,2,Car,9.492757416666665,17.000776791666663
54,97,2,2,1,5,1,-1.927818649024741,43.32699739846439,-2.033693,43.256347,14.823183333333333,64091.80500000001,13655.927,1,0,236.52301666666665,50.431,4,64,69,2,Car,12.284262624999998,13.086930041666665
55,103,2,2,2,5,2,-1.91727926484846,43.31640701077948,-2.033693,43.256347,13.679183333333333,46436.58,13949.633,1,0,233.05116666666666,41.368,2,64,69,2,Car,8.9003445,13.368398291666665
56,97,1,2,2,4,1,-1.916971314922456,43.31827069150776,-2.033693,43.256347,14.362150000000002,46225.225,13903.681,1,0,235.33103333333332,43.428,1,64,69,2,Car,8.859834791666664,13.324360958333331
57,103,2,2,2,5,2,-1.928515514356125,43.32400292455844,-2.033693,43.256347,14.334516666666667,63114.39,13460.444,1,0,229.58666666666667,45.702,2,64,69,1,PT,2.8413445470517242,12.899592166666663
58,108,2,3,2,3,1,-1.9117529799786976,43.32398674823464,-2.033693,43.256347,18.267816666666665,44252.439999999995,16684.943,1,0,280.00943333333333,52.648,6,64,69,2,Car,8.481717666666663,15.989737041666663
59,108,2,3,2,3,1,-1.916730227719583,43.31787276178701,-2.033693,43.256347,14.362150000000002,46225.225,13903.681,1,0,235.33103333333332,43.428,6,64,69,2,Car,8.859834791666664,13.324360958333331
60,97,2,2,1,3,1,-1.9315895541427224,43.32506016798542,-2.033693,43.256347,13.6205,61686.350000000006,13174.836,1,0,227.21065,46.21,2,64,69,2,Car,11.823217083333331,12.625884499999996
61,103,1,2,2,6,1,-1.7857171365534978,43.33737647054932,-2.033693,43.256347,20.767033333333334,12084.42,24986.201,1,0,425.93218333333334,61.05,1,45,69,2,Car,2.3161804999999993,23.945109291666665
62,97,2,3,1,5,1,-1.7901907542079647,43.33934687415989,-2.033693,43.256347,21.259816666666666,10320.119999999999,25041.856,1,0,421.58503333333334,58.54,4,45,69,2,Car,1.9780229999999994,23.99844533333333
63,97,2,3,1,5,1,-1.815876270011278,43.33865835021949,-2.033693,43.256347,19.68406666666667,7561.36,23200.136,1,0,391.38961666666665,57.217,4,45,69,2,Car,1.4492606666666663,22.23346366666666
64,97,1,2,2,5,2,-1.7779884081968451,43.3396957060265,-2.033693,43.256347,22.232133333333334,15052.645,25759.889,1,0,436.78863333333334,62.597,3,45,69,2,Car,2.885090291666666,24.686560291666662
65,97,1,3,2,4,1,-1.8148326546338365,43.32959367191015,-2.033693,43.256347,19.151516666666666,2523.065,22674.838,1,0,383.4273,52.569,3,45,69,2,Car,0.4835874583333332,21.730053083333328
66,101,1,2,1,5,1,-1.793055704399751,43.33821744910096,-2.033693,43.256347,20.22625,8252.89,24628.41,1,0,415.33525000000003,56.831,3,45,69,2,Car,1.5818039166666662,23.602226249999998
67,97,2,3,1,5,1,-1.7896498183525062,43.34107185315048,-2.033693,43.256347,21.6643,11129.105,25203.653,1,0,424.92345,60.576,4,45,69,2,Car,2.133078458333333,24.153500791666662
68,97,1,3,2,4,1,-1.7701141549135324,43.340680018853234,-2.033693,43.256347,21.3936,19703.535,26690.067,1,0,449.09364999999997,64.972,3,45,69,2,Car,3.776510874999999,25.577980874999994
69,103,1,2,2,6,1,-1.8160525881824023,43.32745968377726,-2.033693,43.256347,19.324633333333335,3845.65,22701.316,1,0,380.12615,55.914,1,45,69,2,Car,0.7370829166666665,21.75542783333333
70,97,1,2,2,5,2,-1.778090322796794,43.33995832426971,-2.033693,43.256347,22.232133333333334,15052.645,25759.889,1,0,436.78863333333334,62.597,3,45,69,2,Car,2.885090291666666,24.686560291666662
71,101,1,2,1,5,1,-1.8007621812303027,43.33180783205442,-2.033693,43.256347,17.87206666666667,4974.745,23730.295,1,0,403.6671333333333,58.229,3,45,69,2,Car,0.9534927916666665,22.741532708333327
72,103,2,2,1,5,1,-2.1749429339403954,43.27788171517416,-2.033693,43.256347,16.477783333333335,90123.995,18024.799,0,0,256.08958333333334,51.73,4,79,69,2,Car,17.27376570833333,17.27376570833333
73,103,2,2,1,5,1,-2.175948211314954,43.285131868542855,-2.033693,43.256347,15.024049999999999,90679.985,18135.997,0,0,254.61520000000002,45.872,4,79,69,2,Car,17.38033045833333,17.38033045833333
74,103,2,2,1,5,1,-2.170477581113291,43.2867702147479,-2.033693,43.256347,13.25835,86588.235,17317.647,0,0,246.71295,43.454,4,79,69,2,Car,16.596078374999998,16.596078374999998
75,103,2,2,1,5,1,-2.173947078760274,43.284757210266015,-2.033693,43.256347,13.909933333333333,87797.845,17559.569,0,0,252.17886666666666,44.259,4,79,69,2,Car,16.82792029166666,16.82792029166666
76,103,1,2,2,4,1,-1.9737855789610048,43.26218633381532,-2.033693,43.256347,10.341566666666667,29899.265,5979.853,0,0,108.50165,35.633,3,40,69,2,Car,5.730692458333332,5.730692458333332
77,105,2,2,2,5,1,-1.970704573729052,43.27128234111945,-2.033693,43.256347,11.699783333333333,32078.539999999997,6415.708,0,0,117.01665,33.023,4,40,69,2,Car,6.1483868333333325,6.1483868333333325
78,97,2,4,1,6,1,-1.9756421977753744,43.2763455663497,-2.033693,43.256347,11.111566666666667,31088.800000000003,6217.76,0,0,113.02775,37.362,2,40,69,2,Car,5.958686666666666,5.958686666666666
79,101,1,2,2,4,1,-1.9807644637896744,43.26824984015544,-2.033693,43.256347,11.307533333333334,29443.2,5888.64,0,0,106.76208333333334,33.392,1,40,69,2,Car,5.643279999999999,5.643279999999999
80,101,1,2,2,4,1,-1.973122934550641,43.26865944961781,-2.033693,43.256347,10.569383333333333,29890.315000000002,5978.063,0,0,110.09848333333333,31.721,1,40,69,2,Car,5.728977041666666,5.728977041666666
81,97,2,4,1,6,1,-1.9748008592467825,43.26690897233121,-2.033693,43.256347,12.5592,32401.29,6480.258,0,0,106.81358333333333,32.49,2,40,69,2,Car,6.210247249999998,6.210247249999998
82,101,1,2,2,4,1,-1.9747137959605607,43.26643299186911,-2.033693,43.256347,12.414716666666667,32208.64,6441.728,0,0,106.22451666666666,32.968,1,40,69,2,Car,6.173322666666665,6.173322666666665
83,105,2,2,2,5,1,-1.9387460659466975,43.24190289146681,-2.033693,43.256347,18.328133333333334,52353.505,10470.701,0,0,176.58471666666668,84.486,4,40,69,2,Car,10.034421791666665,10.034421791666665
84,105,2,2,2,5,1,-1.959243777184316,43.24360776194771,-2.033693,43.256347,17.56335,40862.085,8172.417,0,0,143.2186,65.71,4,40,69,2,Car,7.831899624999999,7.831899624999999
85,105,2,2,2,5,1,-1.97170633507712,43.26664956278909,-2.033693,43.256347,10.022066666666666,33207.475,6641.495,0,0,111.6477,34.158,4,40,69,2,Car,6.364766041666665,6.364766041666665
86,105,2,2,2,5,1,-1.971502966761885,43.27159527539486,-2.033693,43.256347,11.53975,31626.495,6325.299,0,0,116.36729999999999,33.732,4,40,69,2,Car,6.061744874999999,6.061744874999999
87,105,2,2,2,5,1,-1.9756779624550165,43.26546631622711,-2.033693,43.256347,11.85265,31459.21,6291.842,0,0,104.52606666666667,34.324,4,40,69,2,Car,6.029681916666665,6.029681916666665
88,103,1,2,2,4,1,-1.9679182463362503,43.25212673862416,-2.033693,43.256347,12.183716666666667,39763.165,7952.633,0,0,129.09968333333333,50.733,3,40,69,2,Car,7.621273291666665,7.621273291666665
89,97,2,4,1,6,1,-1.9803720065010832,43.263039886846194,-2.033693,43.256347,9.04735,26426.525,5285.305,0,0,96.35548333333332,34.432,2,40,69,2,Car,5.065083958333333,5.065083958333333
90,97,1,3,2,4,1,-1.9910289035578563,43.2476427660248,-2.033693,43.256347,8.639333333333333,21460.175,4292.035,0,0,80.12408333333333,33.211,3,72,69,2,Car,4.113200208333333,4.113200208333333
91,97,1,3,2,4,1,-1.9913365012348812,43.24627190794664,-2.033693,43.256347,8.208783333333333,20998.795,4199.759,0,0,80.28816666666667,32.257,3,72,69,2,Car,4.024769041666666,4.024769041666666
92,97,2,2,1,5,1,-1.9960189788168832,43.24132541071956,-2.033693,43.256347,6.340216666666667,23682.055,4736.411,0,0,88.19101666666667,30.164,2,72,69,2,Car,4.539060541666665,4.539060541666665
93,97,2,2,1,5,1,-1.9944834485488856,43.24920218770535,-2.033693,43.256347,8.7531,18521.21,3704.242,0,0,71.5215,33.35,2,72,69,2,Car,3.5498985833333325,3.5498985833333325
94,97,1,2,1,5,1,-2.3329658145715606,43.05262932836988,-2.033693,43.256347,41.94808333333334,149104.895,44887.161,1,0,676.5630166666667,78.414,1,51,69,2,Car,28.578438208333324,43.016862624999995
95,97,1,2,1,5,1,-2.3340113132937166,43.05628171061563,-2.033693,43.256347,41.2836,148955.66999999998,44857.316,1,0,670.6012666666667,81.342,1,51,69,2,Car,28.54983674999999,42.98826116666665
96,97,1,2,1,5,1,-2.3326924210033293,43.052435894012966,-2.033693,43.256347,41.94808333333334,149104.895,44887.161,1,0,675.7018333333333,77.772,1,51,69,2,Car,28.578438208333324,43.016862624999995
97,97,1,2,1,5,1,-2.3326924210033293,43.052435894012966,-2.033693,43.256347,41.94808333333334,149104.895,44887.161,1,0,675.7018333333333,77.772,1,51,69,2,Car,28.578438208333324,43.016862624999995
98,97,1,2,1,5,1,-2.33248274900022,43.05253575732201,-2.033693,43.256347,41.94808333333334,149104.895,44887.161,1,0,675.7018333333333,77.772,1,51,69,2,Car,28.578438208333324,43.016862624999995
99,103,2,3,1,6,1,-2.0195939336892166,43.265667708742505,-2.033693,43.256347,4.400083333333333,11276.465,2255.293,0,0,45.70465,20.336,2,83,69,2,Car,2.1613224583333333,2.1613224583333333
100,97,2,3,2,5,1,-2.019555532213849,43.26703626481199,-2.033693,43.256347,3.7867666666666664,12503.140000000001,2500.628,0,0,42.701283333333336,21.856,4,83,69,1,PT,0.5628784285172415,2.396435166666666
101,103,2,3,1,6,1,-2.021456217869418,43.27095928055434,-2.033693,43.256347,4.938416666666667,12619.605,2523.921,0,0,44.37486666666667,24.171,2,83,69,2,Car,2.418757624999999,2.418757624999999
102,106,2,2,1,5,1,-2.0149386782803544,43.27026889070515,-2.033693,43.256347,3.2895333333333334,13222.619999999999,2644.524,0,0,51.33421666666666,26.203,4,83,69,1,PT,0.5952686738275862,2.534335499999999
103,100,2,3,2,4,1,-2.017113890461203,43.25920829617511,-2.033693,43.256347,3.579533333333333,8052.465,1610.493,0,0,40.01878333333333,19.491,4,83,69,1,PT,0.36251364416379306,1.5433891249999996
104,106,2,2,1,5,1,-2.0173668493036123,43.27093168009636,-2.033693,43.256347,3.5144333333333337,13131.255000000001,2626.251,0,0,46.15465,24.905,4,83,69,1,PT,0.5911555160431036,2.5168238749999996
105,106,2,2,2,5,1,-2.007438081824633,43.26329633292509,-2.033693,43.256347,6.729883333333333,14578.945000000002,2915.789,0,0,60.30928333333333,32.578,4,83,69,2,Car,2.7942977916666663,2.7942977916666663
106,106,2,2,1,5,1,-2.018916596203464,43.257205944418736,-2.033693,43.256347,2.8766833333333333,6646.72,1329.344,0,0,31.441366666666667,17.577,4,83,69,0,Walk,0.0,1.2739546666666666
107,100,2,3,2,4,1,-2.020935093585625,43.27139693186516,-2.033693,43.256347,4.992850000000001,12728.48,2545.696,0,0,44.73778333333333,24.442,4,83,69,2,Car,2.439625333333333,2.439625333333333
108,100,2,3,2,4,1,-2.020921610184889,43.26553142356534,-2.033693,43.256347,4.8721000000000005,11653.330000000002,2330.666,0,0,43.457750000000004,23.555,4,83,69,2,Car,2.2335549166666664,2.2335549166666664
109,106,2,2,2,5,1,-2.017401990209132,43.26955812713315,-2.033693,43.256347,3.5144333333333337,13131.255000000001,2626.251,0,0,46.15465,24.905,4,83,69,1,PT,0.5911555160431036,2.5168238749999996
110,97,2,3,2,5,1,-2.0206089878970404,43.24716481984562,-2.033693,43.256347,2.1221166666666664,7365.75,1473.15,0,0,38.48291666666667,21.689,4,83,69,0,Walk,0.0,1.4117687499999998
111,97,2,3,2,5,1,-2.0164816808726083,43.26215724416495,-2.033693,43.256347,4.163749999999999,9220.95,1844.19,0,0,44.77963333333333,22.661,4,83,69,2,Car,1.7673487499999996,1.7673487499999996
112,106,2,2,2,5,1,-2.014988457546913,43.27001900928262,-2.033693,43.256347,3.2895333333333334,13222.619999999999,2644.524,0,0,51.33421666666666,26.203,4,83,69,1,PT,0.5952686738275862,2.534335499999999
113,97,2,3,2,4,1,-1.7936825784754915,43.3676453632448,-2.033693,43.256347,27.556050000000003,23795.465,27240.717,1,0,449.2858,58.831,6,36,69,2,Car,4.560797458333332,26.105687124999996
114,97,2,3,2,4,1,-1.812271379016847,43.37724492813564,-2.033693,43.256347,31.088783333333332,32023.315,27457.828,1,0,431.58405000000005,82.702,6,36,69,2,Car,6.137802041666665,26.313751833333328
115,97,2,3,2,4,1,-1.7882396748128109,43.362739120789406,-2.033693,43.256347,26.002266666666667,21078.23,26697.27,1,0,451.10895,58.281,6,36,69,2,Car,4.039994083333332,25.584883749999996
116,97,2,3,2,4,1,-1.8487347459988248,43.33231923390767,-2.033693,43.256347,20.368566666666666,17452.16,19832.936,1,0,335.11899999999997,55.749,6,36,69,2,Car,3.3449973333333323,19.006563666666665
117,103,1,2,2,4,1,-2.0007887515522,43.224504514651365,-2.033693,43.256347,7.342216666666667,30407.045,6081.409,0,0,115.84988333333334,34.572,1,9,69,2,Car,5.828016958333332,5.828016958333332
118,103,1,2,2,4,1,-2.023489190965766,43.22313850112175,-2.033693,43.256347,5.156983333333333,22068.800000000003,4413.76,0,0,124.51563333333334,22.034,1,9,69,1,PT,0.9935145462068966,4.229853333333333
119,101,2,3,2,4,1,-2.2630088734902536,43.29312858886645,-2.033693,43.256347,25.01435,135150.66999999998,27030.134,0,0,389.20395,58.584,6,81,69,2,Car,25.90387841666666,25.90387841666666
120,101,2,3,2,4,1,-2.2578370533465306,43.29672060124346,-2.033693,43.256347,24.55565,134165.62,26833.124,0,0,383.2510833333333,54.947,6,81,69,2,Car,25.715077166666664,25.715077166666664
121,101,2,3,2,4,1,-2.229407211208379,43.27400966429232,-2.033693,43.256347,26.42275,114506.775,22901.355,0,0,342.72703333333334,55.329,6,81,69,2,Car,21.947131874999997,21.947131874999997
122,101,2,3,2,4,1,-2.255736546050249,43.28818651148325,-2.033693,43.256347,24.648716666666665,-669411.9,26776.476,0,30,387.34763333333336,57.188,6,81,69,2,Car,-128.30394749999996,25.660789499999996
123,101,2,3,2,4,1,-2.258775191855785,43.29572090238987,-2.033693,43.256347,24.12585,133445.09,26689.018,0,0,384.1431333333333,54.268,6,81,69,2,Car,25.57697558333333,25.57697558333333
124,101,2,3,2,4,1,-2.25803003945974,43.29783787043161,-2.033693,43.256347,25.215516666666666,135491.195,27098.239,0,0,385.9703333333334,57.979,6,81,69,2,Car,25.96914570833333,25.96914570833333
125,103,2,2,2,5,2,-1.8946438543327904,43.31632728325308,-2.033693,43.256347,16.30765,38599.83,15843.422,1,0,268.66185,51.069,4,53,69,1,PT,1.7377244157413796,15.183279416666664
126,103,2,2,2,5,2,-1.893823840219508,43.3205857453469,-2.033693,43.256347,15.790516666666667,35970.895000000004,15865.623,1,0,268.47296666666665,50.567,4,53,69,1,PT,1.6193724816293105,15.204555374999996
127,103,1,3,1,6,1,-1.895447566709895,43.308129041530016,-2.033693,43.256347,15.131433333333332,41930.115,15779.994,1,0,265.66811666666666,48.165,3,67,83,2,Car,8.036605374999997,15.122494249999997
128,103,1,3,1,6,1,-1.8883824527267197,43.3078899535245,-2.033693,43.256347,13.606916666666667,37782.795,16240.717,1,0,273.9286166666667,49.872,3,67,83,2,Car,7.241702374999999,15.564020458333331
129,103,1,3,1,6,1,-1.9036464577070484,43.31207900315452,-2.033693,43.256347,16.067066666666665,44422.935,15529.599,1,0,253.0446,48.207,3,67,83,2,Car,8.514395874999998,14.882532374999997
130,103,1,3,1,6,1,-1.8933962655510532,43.31113930411323,-2.033693,43.256347,14.851166666666668,38889.61,16733.32,1,0,268.4619,49.983,3,67,83,2,Car,7.453841916666664,16.036098333333328
131,103,2,3,2,4,1,-1.919184606564292,43.31597380835227,-2.033693,43.256347,14.234266666666667,47546.81,13727.587,1,0,230.58828333333335,43.79,4,69,83,2,Car,9.113138583333331,13.155604208333331
132,103,2,3,2,4,1,-1.936376761401505,43.31350918345737,-2.033693,43.256347,13.07665,56528.090000000004,11921.712,1,0,201.54579999999999,46.831,4,69,83,2,Car,10.834550583333332,11.424973999999997
