,Hora_Ini_E,Per_hog,Turismos,Sexo,Edad,crnt_tur,O_long,O_lat,D_long,D_lat,drive_tt,distance,original_distance,Coworking,Rem_work,walk_tt,transit_tt,Tipo_familia,Mun_Ori,Mun_Des,prediction,Mode,CO2,CO2_worst_case
138,106,2,2,2,4,1,-1.909326637202427,43.31519915900298,-2.033693,43.256347,15.472883333333334,76178.165,15235.633,0,0,247.20326666666668,51.794,6,67,63,2,Car,14.60081495833333,14.60081495833333
139,106,2,2,2,4,1,-1.8985380893215047,43.31187498990706,-2.033693,43.256347,16.748966666666668,78734.125,15746.825,0,0,261.21126666666663,50.026,6,67,63,2,Car,15.090707291666664,15.090707291666664
140,106,2,2,2,4,1,-1.9096904403544903,43.3135983605506,-2.033693,43.256347,14.586783333333333,74405.865,14881.173,0,0,247.81963333333334,48.24,6,67,63,2,Car,14.261124124999998,14.261124124999998
141,106,2,2,2,4,1,-1.9038103651834293,43.31643036041653,-2.033693,43.256347,15.807433333333334,77128.81999999999,15425.764,0,0,256.709,52.013,6,67,63,2,Car,14.78302383333333,14.78302383333333
142,106,2,2,2,4,1,-1.908462068436524,43.31218880275271,-2.033693,43.256347,15.006516666666666,75245.33499999999,15049.067,0,0,248.38485,47.585,6,67,63,2,Car,14.422022541666664,14.422022541666664
143,106,2,2,2,4,1,-1.8932641920947733,43.30833547027226,-2.033693,43.256347,15.5866,80545.48,16109.096,0,0,268.2588,53.242,6,67,63,2,Car,15.437883666666663,15.437883666666663
144,106,2,2,2,4,1,-1.9086103104964955,43.31344553669521,-2.033693,43.256347,15.006516666666666,75245.33499999999,15049.067,0,0,248.65725,50.266,6,67,63,2,Car,14.422022541666664,14.422022541666664
145,106,2,2,2,4,1,-1.9144911131663744,43.27531978644726,-2.033693,43.256347,18.372700000000002,60075.775,12015.155,0,0,207.01798333333332,69.963,6,67,63,2,Car,11.514523541666666,11.514523541666666
146,106,2,2,2,4,1,-1.899797519588844,43.31538587240303,-2.033693,43.256347,15.30695,77597.06,15519.412,0,0,261.24065,51.643,6,67,63,2,Car,14.87276983333333,14.87276983333333
147,102,2,3,2,5,1,-1.802489526425967,43.33151191906605,-2.033693,43.256347,17.42598333333333,117759.22,23551.844,0,0,400.51048333333335,67.74,4,45,63,2,Car,22.570517166666665,22.570517166666665
148,97,2,3,1,5,1,-1.808220341730702,43.33544024545549,-2.033693,43.256347,18.083916666666667,117705.02,23541.004,0,0,397.2133,67.116,4,45,63,2,Car,22.56012883333333,22.56012883333333
149,103,2,3,1,5,1,-1.8069831285319573,43.34031091487734,-2.033693,43.256347,19.865299999999998,119309.44499999999,23861.889,0,0,402.4261666666667,65.242,4,45,63,2,Car,22.867643624999992,22.867643624999992
150,100,1,2,2,4,1,-1.794932987674438,43.3395366382108,-2.033693,43.256347,20.282016666666667,123253.575,24650.715,0,0,415.9813666666667,65.52,1,45,63,2,Car,23.623601874999995,23.623601874999995
151,97,1,2,1,5,1,-1.7898584684120398,43.33614126501281,-2.033693,43.256347,20.158366666666666,124006.935,24801.387,0,0,419.26933333333335,70.556,1,45,63,2,Car,23.767995874999993,23.767995874999993
152,97,2,3,1,5,1,-1.8038136297524008,43.33186508887855,-2.033693,43.256347,17.7192,118128.20999999999,23625.642,0,0,398.21560000000005,66.462,4,45,63,2,Car,22.641240249999996,22.641240249999996
