,lat,lon,CowHub
0,43.26947029753359,-2.0195007502571376,0.0
1,43.302108659566144,-2.003841540352816,0.0
2,43.32215530873578,-1.9661628090140006,0.0
3,43.27040738199776,-2.049372039873543,0.0
4,43.277469232615815,-2.1285817086578955,0.0
5,43.31413767332144,-1.908790496713997,1.0
