,Hora_Ini_E,Per_hog,Turismos,Sexo,Edad,crnt_tur,O_long,O_lat,D_long,D_lat,drive_tt,distance,original_distance,Coworking,Rem_work,walk_tt,transit_tt,Tipo_familia,Mun_Ori,Mun_Des,prediction,Mode,CO2,CO2_worst_case
54,97,2,2,1,5,1,-1.927818649024741,43.32699739846439,-2.033693,43.256347,14.823183333333333,43088.990000000005,13655.927,1,0,236.52301666666665,53.236,4,64,69,2,Car,5.9462806200000005,9.42258963
55,103,2,2,2,5,2,-1.91727926484846,43.31640701077948,-2.033693,43.256347,13.679183333333333,25433.765,13949.633,1,0,233.05116666666666,47.381,2,64,69,2,Car,3.5098595699999997,9.62524677
56,97,1,2,2,4,1,-1.916971314922456,43.31827069150776,-2.033693,43.256347,14.362150000000002,25222.41,13903.681,1,0,235.33103333333332,45.04,1,64,69,2,Car,3.48069258,9.59353989
57,103,2,2,2,5,2,-1.928515514356125,43.32400292455844,-2.033693,43.256347,14.334516666666667,42111.575000000004,13460.444,1,0,229.58666666666667,48.684,2,64,69,2,Car,5.81139735,9.287706359999998
58,108,2,3,2,3,1,-1.9117529799786976,43.32398674823464,-2.033693,43.256347,18.267816666666665,23786.655,16684.943,1,0,280.00943333333333,70.591,6,64,69,2,Car,3.2825583899999997,11.512610669999999
59,108,2,3,2,3,1,-1.916730227719583,43.31787276178701,-2.033693,43.256347,14.362150000000002,25222.41,13903.681,1,0,235.33103333333332,45.04,6,64,69,2,Car,3.48069258,9.59353989
60,97,2,2,1,3,1,-1.9315895541427224,43.32506016798542,-2.033693,43.256347,13.6205,40683.535,13174.836,1,0,227.21065,49.05,2,64,69,2,Car,5.614327830000001,9.090636839999998
61,103,1,2,2,6,1,-1.7857171365534978,43.33737647054932,-2.033693,43.256347,20.767033333333334,39240.895000000004,24986.201,1,0,425.93218333333334,70.265,1,45,69,2,Car,5.415243509999999,17.24047869
62,97,2,3,1,5,1,-1.7901907542079647,43.33934687415989,-2.033693,43.256347,21.259816666666666,37476.595,25041.856,1,0,421.58503333333334,67.045,4,45,69,2,Car,5.17177011,17.27888064
63,97,2,3,1,5,1,-1.815876270011278,43.33865835021949,-2.033693,43.256347,19.68406666666667,28047.265000000003,23200.136,1,0,391.38961666666665,71.054,4,45,69,2,Car,3.87052257,16.008093839999997
64,97,1,2,2,5,2,-1.7779884081968451,43.3396957060265,-2.033693,43.256347,22.232133333333334,42209.12,25759.889,1,0,436.78863333333334,71.102,3,45,69,2,Car,5.82485856,17.774323409999997
65,97,1,3,2,4,1,-1.8148326546338365,43.32959367191015,-2.033693,43.256347,19.151516666666666,26535.255,22674.838,1,0,383.4273,61.354,3,45,69,2,Car,3.66186519,15.645638219999999
66,101,1,2,1,5,1,-1.793055704399751,43.33821744910096,-2.033693,43.256347,20.22625,35409.365,24628.41,1,0,415.33525000000003,67.779,3,45,69,2,Car,4.886492369999999,16.9936029
67,97,2,3,1,5,1,-1.7896498183525062,43.34107185315048,-2.033693,43.256347,21.6643,38285.58,25203.653,1,0,424.92345,69.081,4,45,69,2,Car,5.28341004,17.390520569999996
68,97,1,3,2,4,1,-1.7701141549135324,43.340680018853234,-2.033693,43.256347,21.3936,46860.01,26690.067,1,0,449.09364999999997,73.394,3,45,69,2,Car,6.46668138,18.41614623
69,103,1,2,2,6,1,-1.8160525881824023,43.32745968377726,-2.033693,43.256347,19.324633333333335,26788.355000000003,22701.316,1,0,380.12615,63.272,1,45,69,2,Car,3.69679299,15.663908039999999
70,97,1,2,2,5,2,-1.778090322796794,43.33995832426971,-2.033693,43.256347,22.232133333333334,42209.12,25759.889,1,0,436.78863333333334,71.102,3,45,69,2,Car,5.82485856,17.774323409999997
71,101,1,2,1,5,1,-1.8007621812303027,43.33180783205442,-2.033693,43.256347,17.87206666666667,31967.170000000002,23730.295,1,0,403.6671333333333,67.855,3,45,69,2,Car,4.411469459999999,16.373903549999998
72,103,2,2,1,5,1,-2.1749429339403954,43.27788171517416,-2.033693,43.256347,16.477783333333335,26721.69,18024.799,1,0,256.08958333333334,48.402,4,79,69,2,Car,3.6875932199999997,12.437111309999999
73,103,2,2,1,5,1,-2.175948211314954,43.285131868542855,-2.033693,43.256347,15.024049999999999,27277.68,18135.997,1,0,254.61520000000002,43.678,4,79,69,2,Car,3.7643198399999998,12.513837929999998
74,103,2,2,1,5,1,-2.170477581113291,43.2867702147479,-2.033693,43.256347,13.25835,23185.93,17317.647,1,0,246.71295,40.393,4,79,69,2,Car,3.1996583399999996,11.94917643
75,103,2,2,1,5,1,-2.173947078760274,43.284757210266015,-2.033693,43.256347,13.909933333333333,24395.54,17559.569,1,0,252.17886666666666,44.046,4,79,69,2,Car,3.36658452,12.116102609999999
76,103,1,2,2,4,1,-1.9737855789610048,43.26218633381532,-2.033693,43.256347,10.341566666666667,29899.265,5979.853,0,0,108.50165,35.699,3,40,69,2,Car,4.12609857,4.12609857
77,105,2,2,2,5,1,-1.970704573729052,43.27128234111945,-2.033693,43.256347,11.699783333333333,32078.539999999997,6415.708,0,0,117.01665,33.089,4,40,69,2,Car,4.4268385199999996,4.4268385199999996
78,97,2,4,1,6,1,-1.9756421977753744,43.2763455663497,-2.033693,43.256347,11.111566666666667,31088.800000000003,6217.76,0,0,113.02775,37.428,2,40,69,2,Car,4.2902544,4.2902544
79,101,1,2,2,4,1,-1.9807644637896744,43.26824984015544,-2.033693,43.256347,11.307533333333334,29443.2,5888.64,0,0,106.76208333333334,33.458,1,40,69,2,Car,4.0631616,4.0631616
80,101,1,2,2,4,1,-1.973122934550641,43.26865944961781,-2.033693,43.256347,10.569383333333333,29890.315000000002,5978.063,0,0,110.09848333333333,31.787,1,40,69,2,Car,4.124863469999999,4.124863469999999
81,97,2,4,1,6,1,-1.9748008592467825,43.26690897233121,-2.033693,43.256347,12.5592,32401.29,6480.258,0,0,106.81358333333333,32.556,2,40,69,2,Car,4.4713780199999995,4.4713780199999995
82,101,1,2,2,4,1,-1.9747137959605607,43.26643299186911,-2.033693,43.256347,12.414716666666667,32208.64,6441.728,0,0,106.22451666666666,33.034,1,40,69,2,Car,4.4447923199999995,4.4447923199999995
83,105,2,2,2,5,1,-1.9387460659466973,43.24190289146681,-2.033693,43.256347,18.328133333333334,52353.505,10470.701,0,0,176.58471666666668,84.536,4,40,69,2,Car,7.224783689999998,7.224783689999998
84,105,2,2,2,5,1,-1.959243777184316,43.24360776194771,-2.033693,43.256347,17.56335,40862.085,8172.417,0,0,143.2186,65.776,4,40,69,2,Car,5.638967729999999,5.638967729999999
85,105,2,2,2,5,1,-1.97170633507712,43.26664956278909,-2.033693,43.256347,10.022066666666666,33207.475,6641.495,0,0,111.6477,34.224,4,40,69,2,Car,4.582631549999999,4.582631549999999
86,105,2,2,2,5,1,-1.971502966761885,43.27159527539486,-2.033693,43.256347,11.53975,31626.495,6325.299,0,0,116.36729999999999,33.815,4,40,69,2,Car,4.36445631,4.36445631
87,105,2,2,2,5,1,-1.9756779624550165,43.26546631622711,-2.033693,43.256347,11.85265,31459.21,6291.842,0,0,104.52606666666667,34.39,4,40,69,2,Car,4.34137098,4.34137098
88,103,1,2,2,4,1,-1.9679182463362503,43.25212673862416,-2.033693,43.256347,12.183716666666667,39763.165,7952.633,0,0,129.09968333333333,50.783,3,40,69,2,Car,5.48731677,5.48731677
89,97,2,4,1,6,1,-1.9803720065010832,43.263039886846194,-2.033693,43.256347,9.04735,26426.525,5285.305,0,0,96.35548333333332,34.498,2,40,69,2,Car,3.64686045,3.64686045
90,97,1,3,2,4,1,-1.9910289035578563,43.2476427660248,-2.033693,43.256347,8.639333333333333,21460.175,4292.035,0,0,80.12408333333333,33.211,3,72,69,2,Car,2.9615041499999997,2.9615041499999997
91,97,1,3,2,4,1,-1.9913365012348807,43.24627190794664,-2.033693,43.256347,8.208783333333333,20998.795,4199.759,0,0,80.28816666666667,32.257,3,72,69,2,Car,2.89783371,2.89783371
92,97,2,2,1,5,1,-1.9960189788168832,43.24132541071956,-2.033693,43.256347,6.340216666666667,23682.055,4736.411,0,0,88.19101666666667,30.164,2,72,69,2,Car,3.2681235899999996,3.2681235899999996
93,97,2,2,1,5,1,-1.9944834485488856,43.24920218770535,-2.033693,43.256347,8.7531,18521.21,3704.242,0,0,71.5215,33.334,2,72,69,2,Car,2.5559269799999997,2.5559269799999997
94,97,1,2,1,5,1,-2.3329658145715606,43.05262932836988,-2.033693,43.256347,41.94808333333334,147909.63,44887.161,1,0,676.5630166666667,78.414,1,51,69,2,Car,20.411528939999997,30.972141089999997
95,97,1,2,1,5,1,-2.3340113132937166,43.05628171061563,-2.033693,43.256347,41.2836,147760.405,44857.316,1,0,670.6012666666667,81.342,1,51,69,2,Car,20.390935889999998,30.95154804
96,97,1,2,1,5,1,-2.3326924210033293,43.052435894012966,-2.033693,43.256347,41.94808333333334,147909.63,44887.161,1,0,675.7018333333333,77.772,1,51,69,2,Car,20.411528939999997,30.972141089999997
97,97,1,2,1,5,1,-2.3326924210033293,43.052435894012966,-2.033693,43.256347,41.94808333333334,147909.63,44887.161,1,0,675.7018333333333,77.772,1,51,69,2,Car,20.411528939999997,30.972141089999997
98,97,1,2,1,5,1,-2.33248274900022,43.05253575732201,-2.033693,43.256347,41.94808333333334,147909.63,44887.161,1,0,675.7018333333333,77.772,1,51,69,2,Car,20.411528939999997,30.972141089999997
99,103,2,3,1,6,1,-2.0195939336892166,43.265667708742505,-2.033693,43.256347,4.400083333333333,11276.465,2255.293,0,0,45.70465,20.203,2,83,69,2,Car,1.55615217,1.55615217
100,97,2,3,2,5,1,-2.019555532213849,43.26703626481199,-2.033693,43.256347,3.7867666666666664,12503.140000000001,2500.628,0,0,42.701283333333336,21.889,4,83,69,1,PT,0.5628784285172415,1.7254333199999998
101,103,2,3,1,6,1,-2.021456217869418,43.27095928055434,-2.033693,43.256347,4.938416666666667,12619.605,2523.921,0,0,44.37486666666667,24.221,2,83,69,2,Car,1.7415054899999998,1.7415054899999998
102,106,2,2,1,5,1,-2.0149386782803544,43.27026889070515,-2.033693,43.256347,3.2895333333333334,13222.619999999999,2644.524,0,0,51.33421666666666,26.203,4,83,69,1,PT,0.5952686738275862,1.8247215599999997
103,100,2,3,2,4,1,-2.017113890461203,43.25920829617511,-2.033693,43.256347,3.579533333333333,8052.465,1610.493,0,0,40.01878333333333,19.478,4,83,69,1,PT,0.36251364416379306,1.1112401699999999
104,106,2,2,1,5,1,-2.0173668493036123,43.27093168009636,-2.033693,43.256347,3.5144333333333337,13131.255000000001,2626.251,0,0,46.15465,24.905,4,83,69,1,PT,0.5911555160431036,1.81211319
105,106,2,2,2,5,1,-2.007438081824633,43.26329633292509,-2.033693,43.256347,6.729883333333333,14578.945000000002,2915.789,0,0,60.30928333333333,34.214,4,83,69,2,Car,2.01189441,2.01189441
106,106,2,2,1,5,1,-2.018916596203464,43.257205944418736,-2.033693,43.256347,2.8766833333333333,6646.72,1329.344,0,0,31.441366666666667,17.593,4,83,69,0,Walk,0.0,0.91724736
107,100,2,3,2,4,1,-2.020935093585625,43.27139693186516,-2.033693,43.256347,4.992850000000001,12728.48,2545.696,0,0,44.73778333333333,24.492,4,83,69,2,Car,1.7565302399999998,1.7565302399999998
108,100,2,3,2,4,1,-2.020921610184889,43.26553142356534,-2.033693,43.256347,4.8721000000000005,11653.330000000002,2330.666,0,0,43.457750000000004,22.811,4,83,69,2,Car,1.60815954,1.60815954
109,106,2,2,2,5,1,-2.017401990209132,43.26955812713315,-2.033693,43.256347,3.5144333333333337,13131.255000000001,2626.251,0,0,46.15465,24.905,4,83,69,1,PT,0.5911555160431036,1.81211319
110,97,2,3,2,5,1,-2.0206089878970404,43.24716481984562,-2.033693,43.256347,2.1221166666666664,7365.75,1473.15,0,0,38.48291666666667,21.689,4,83,69,0,Walk,0.0,1.0164735
111,97,2,3,2,5,1,-2.0164816808726083,43.26215724416495,-2.033693,43.256347,4.163749999999999,9220.95,1844.19,0,0,44.77963333333333,22.677,4,83,69,2,Car,1.2724910999999999,1.2724910999999999
112,106,2,2,2,5,1,-2.014988457546913,43.27001900928262,-2.033693,43.256347,3.2895333333333334,13222.619999999999,2644.524,0,0,51.33421666666666,26.203,4,83,69,1,PT,0.5952686738275862,1.8247215599999997
113,97,2,3,2,4,1,-1.7936825784754915,43.3676453632448,-2.033693,43.256347,27.556050000000003,48250.17,27240.717,1,0,449.2858,103.185,6,36,69,2,Car,6.65852346,18.79609473
114,97,2,3,2,4,1,-1.812271379016847,43.37724492813564,-2.033693,43.256347,31.088783333333332,53098.185000000005,27457.828,1,0,431.58405000000005,122.85,6,36,69,2,Car,7.327549530000001,18.94590132
115,97,2,3,2,4,1,-1.7882396748128109,43.362739120789406,-2.033693,43.256347,26.002266666666667,45532.935,26697.27,1,0,451.10895,98.253,6,36,69,2,Car,6.283545029999999,18.421116299999998
116,97,2,3,2,4,1,-1.8487347459988248,43.33231923390767,-2.033693,43.256347,20.368566666666666,11605.77,19832.936,1,0,335.11899999999997,75.855,6,36,69,2,Car,1.6015962599999998,13.684725839999999
117,103,1,2,2,4,1,-2.0007887515522,43.224504514651365,-2.033693,43.256347,7.342216666666667,30407.045,6081.409,0,0,115.84988333333334,34.572,1,9,69,2,Car,4.196172209999999,4.196172209999999
118,103,1,2,2,4,1,-2.023489190965766,43.22313850112175,-2.033693,43.256347,5.156983333333333,22068.800000000003,4413.76,0,0,124.51563333333334,22.034,1,9,69,1,PT,0.9935145462068966,3.0454944
119,101,2,3,2,4,1,-2.2630088734902536,43.29312858886645,-2.033693,43.256347,25.01435,71748.365,27030.134,1,0,389.20395,58.551,6,81,69,2,Car,9.90127437,18.650792459999998
120,101,2,3,2,4,1,-2.2578370533465306,43.29672060124346,-2.033693,43.256347,24.55565,70763.315,26833.124,1,0,383.2510833333333,54.913,6,81,69,2,Car,9.76533747,18.51485556
121,101,2,3,2,4,1,-2.229407211208379,43.27400966429232,-2.033693,43.256347,26.42275,51104.47,22901.355,1,0,342.72703333333334,52.183,6,81,69,2,Car,7.052416859999999,15.80193495
122,101,2,3,2,4,1,-2.255736546050249,43.28818651148325,-2.033693,43.256347,24.648716666666665,70480.075,26776.476,1,0,387.34763333333336,57.171,6,81,69,2,Car,9.726250349999999,18.475768439999996
123,101,2,3,2,4,1,-2.258775191855785,43.29572090238987,-2.033693,43.256347,24.12585,70042.785,26689.018,1,0,384.1431333333333,54.234,6,81,69,2,Car,9.66590433,18.41542242
124,101,2,3,2,4,1,-2.25803003945974,43.29783787043161,-2.033693,43.256347,25.215516666666666,72088.89,27098.239,1,0,385.9703333333334,57.945,6,81,69,2,Car,9.948266819999999,18.69778491
125,103,2,2,2,5,2,-1.8946438543327904,43.31632728325308,-2.033693,43.256347,16.30765,15178.240000000002,15843.422,1,0,268.66185,58.945,4,53,69,2,Car,2.09459712,10.93196118
126,103,2,2,2,5,2,-1.893823840219508,43.3205857453469,-2.033693,43.256347,15.790516666666667,15505.11,15865.623,1,0,268.47296666666665,61.238,4,53,69,2,Car,2.13970518,10.94727987
127,103,1,3,1,6,1,-1.895447566709895,43.308129041530016,-2.033693,43.256347,15.131433333333332,17431.305,15779.994,1,0,265.66811666666666,52.732,3,67,83,2,Car,2.40552009,10.88819586
128,103,1,3,1,6,1,-1.88838245272672,43.3078899535245,-2.033693,43.256347,13.606916666666667,14038.364999999998,16240.717,1,0,273.9286166666667,50.106,3,67,83,2,Car,1.9372943699999996,11.206094729999998
129,103,1,3,1,6,1,-1.9036464577070484,43.31207900315452,-2.033693,43.256347,16.067066666666665,19873.975,15529.599,1,0,253.0446,48.805,3,67,83,2,Car,2.74260855,10.71542331
130,103,1,3,1,6,1,-1.8933962655510528,43.31113930411323,-2.033693,43.256347,14.851166666666668,13976.414999999999,16733.32,1,0,268.4619,55.156,3,67,83,2,Car,1.9287452699999998,11.5459908
131,103,2,3,2,4,1,-1.919184606564292,43.31597380835227,-2.033693,43.256347,14.234266666666667,26543.995,13727.587,1,0,230.58828333333335,47.175,4,69,83,2,Car,3.66307131,9.472035029999999
132,103,2,3,2,4,1,-1.936376761401505,43.31350918345737,-2.033693,43.256347,13.07665,35525.275,11921.712,1,0,201.54579999999999,47.38,4,69,83,2,Car,4.902487949999999,8.225981279999997
133,103,2,3,2,4,1,-1.969497699648982,43.31872478640343,-2.033693,43.256347,12.951283333333333,48378.825,10619.405,1,0,180.99028333333334,42.932,4,69,83,2,Car,6.676277849999999,7.32738945
134,103,2,3,2,4,1,-1.9508313331117384,43.300753067187,-2.033693,43.256347,9.013316666666666,45722.25,9805.801,1,0,170.16788333333335,47.032,4,69,83,2,Car,6.3096705,6.76600269
